-98,-10,-4,12,-82,0
-98,-10,-4,12,-82,277
-101,-12,7,12,-82,717
-101,-12,7,12,-82,278
-100,-13,-2,13,-84,0
-100,-13,-2,13,-84,2601
-99,-13,4,13,-84,0
-99,-13,4,13,-84,281
-99,-16,6,13,-84,0
-99,-16,6,13,-84,871
-99,-15,-9,13,-86,0
-99,-15,-9,13,-86,279
-100,-13,2,13,0,0
-100,-13,2,13,0,279
-99,-13,8,13,0,1154
-99,-13,8,13,0,277
-99,-14,8,13,0,0
-99,-14,8,13,0,285
-100,-10,17,13,0,0
-100,-10,17,14,-88,1354
-99,-14,10,14,-88,280
-99,-14,10,14,-88,0
-101,-11,8,14,-88,284
-101,-11,8,13,-85,1162
-100,-12,5,12,-87,284
-100,-12,5,12,-87,3
-98,-13,9,10,-82,278
-98,-13,9,14,-80,1208
-98,-11,14,14,-80,0
-98,-11,14,14,0,275
-90,-8,6,14,-80,0
-90,-8,6,14,-80,4008
-88,-7,10,14,-77,0
-88,-7,10,15,-71,281
-88,-10,11,14,-66,0
-88,-10,11,13,0,212
-85,-8,18,15,-67,2771
-85,-8,18,15,-64,277
-78,-9,4,15,-64,0
-78,-9,4,15,-64,0
-78,-9,4,15,-70,280
-90,-8,15,15,-70,279
-90,-8,15,14,-72,2447
-79,-10,23,15,-67,280
-79,-10,23,15,-67,0
-82,-9,21,15,-67,2535
-82,-9,21,14,-60,280
-83,-10,20,14,-69,0
-83,-10,20,15,-64,280
-78,-8,16,12,-66,0
-78,-8,16,12,-66,0
-78,-8,16,12,-66,2531
-77,-10,28,12,-66,0
-77,-10,28,10,-69,0
-85,-11,17,10,-69,277
-85,-11,17,10,-69,464
-82,-9,21,10,-69,10
-82,-9,21,12,-66,0
-81,-15,17,12,-66,281
-81,-15,17,12,-68,0
-81,-9,14,12,-68,1277
-81,-9,14,13,-65,0
-86,-8,-7,13,-65,953
-86,-8,-7,15,-67,0
-81,-10,-1,15,-65,281
-81,-10,-1,15,-65,281
-81,-10,-1,14,-67,2264
-83,-8,13,14,-67,0
-83,-8,13,14,-67,44
-87,-9,7,10,-72,280
-87,-9,7,10,-74,911
-83,-10,6,13,-70,279
-83,-10,6,15,-68,0
-90,-9,12,14,-73,2322
-90,-9,12,14,-76,0
-90,-9,12,14,-76,0
-91,-13,9,13,-78,276
-91,-13,9,14,-76,0
-95,-10,6,11,-80,1780
-95,-10,6,14,-75,280
-93,-9,4,12,-79,7
-93,-9,4,12,0,280
-89,-9,8,15,-73,792
-89,-9,8,15,-75,277
-89,-9,8,15,-75,277
-89,-10,2,14,-73,0
-89,-10,2,14,-73,446
-90,-10,15,12,-71,280
-90,-10,15,12,0,540
-93,-11,8,12,-73,279
-93,-11,8,9,-75,0
-91,-12,8,12,-73,2272
-91,-12,8,12,-73,0
-89,-15,5,12,-73,280
-89,-15,5,12,-73,1684
-89,-15,5,12,-73,1684
-90,-13,4,12,-73,0
-90,-13,4,12,-73,285
-89,-12,3,12,-73,1733
-89,-12,3,15,-69,276
-84,-14,-3,10,-72,0
-84,-14,-3,10,-72,279
-84,-14,4,15,-74,1276
-84,-14,4,15,-74,278
-83,-11,6,9,-74,0
-83,-11,6,11,-71,2677
-83,-9,2,15,-74,0
-83,-9,2,11,-71,0
-83,-8,8,15,-76,1944
-83,-8,8,15,-76,279
-83,-9,6,15,-72,0
-83,-9,6,15,-72,3469
-87,-9,2,15,-72,0
-87,-9,2,12,-70,278
-87,-12,3,12,-70,0
-87,-12,3,14,-73,282
-91,-10,3,14,-73,3180
-91,-10,3,14,-73,282
-90,-14,-3,10,-75,0
-90,-14,-3,9,-73,277
-95,-17,-6,14,-75,110
-95,-17,-6,15,-72,0
-95,-17,-6,15,-72,0
-97,-11,4,14,-76,280
-97,-11,4,13,-78,0
-95,-12,-3,12,0,0
-95,-12,-3,13,-77,0
-97,-12,1,9,0,0
-97,-12,1,9,0,0
-97,-12,1,9,0,0
-96,-14,0,9,0,0
-96,-14,0,6,-87,0
-92,-12,-7,10,-76,835
-92,-12,-7,6,-74,1539
-96,-11,-6,12,-69,2078
-96,-11,-6,13,-77,1368
-97,-12,6,13,-77,0
-97,-12,6,10,-75,0
-97,-12,6,10,-75,279
-95,-13,-2,10,-75,55
-95,-13,-2,11,0,0
-89,-11,10,11,0,1299
-89,-11,10,11,0,0
-91,-11,-3,11,0,280
-91,-11,-3,11,0,3236
-91,-11,-3,11,0,3236
-90,-10,-1,11,0,0
-90,-10,-1,11,0,285
-93,-11,2,13,0,2046
-93,-11,2,13,0,282
-92,-10,5,12,0,0
-92,-10,5,12,0,69
-93,-9,16,13,-77,1649
-92,-13,5,13,-73,0
-92,-13,5,14,-76,0
-89,-9,7,14,-74,1040
-89,-9,7,13,-72,0
-88,-10,16,14,0,283
-88,-10,16,10,0,276
-87,-10,17,13,-76,3289
-87,-10,17,14,-74,279
-90,-10,10,13,-74,2
-90,-10,10,14,-72,281
-90,-12,10,13,-69,0
-90,-12,10,13,-69,2145
-85,-9,13,13,-69,280
-85,-9,13,13,-69,0
-83,-10,24,13,-66,386
-83,-10,24,13,-66,0
-85,-8,-3,14,-68,279
-85,-8,-3,14,-68,1325
-86,-8,20,14,-68,281
-86,-8,20,14,-66,0
-86,-8,20,14,-66,0
-83,-9,20,14,-66,1558
-83,-9,20,13,-63,0
-81,-10,7,14,-66,281
-81,-10,7,11,-61,0
-70,-10,-8,11,-61,277
-70,-10,-8,14,-66,1705
-70,-10,-8,12,-74,1705
-90,-9,7,12,-74,0
-90,-9,7,11,-69,278
-90,-12,12,13,-64,281
-90,-12,12,13,-64,2625
-91,-10,10,11,-69,286
-91,-10,10,11,-69,0
-86,-11,-4,11,-66,2343
-86,-11,-4,11,-66,2343
-86,-11,-4,10,-63,0
-81,-9,11,10,-59,276
-81,-9,11,11,-65,0
-87,-10,10,8,-71,1498
-87,-10,10,9,-74,0
-95,-10,8,9,-76,305
-95,-10,8,9,-76,286
-94,-11,-2,11,-72,2805
-94,-11,-2,9,-67,2805
-94,-11,-2,9,-67,1
-88,-15,8,11,-71,0
-88,-15,8,15,-65,280
-82,-10,11,15,-65,1896
-82,-10,11,11,-63,0
-83,-11,14,9,-65,286
-83,-11,14,13,-59,0
-75,-11,3,13,-63,275
-75,-11,3,12,-66,2248
-90,-13,-1,11,-72,281
-90,-13,-1,11,-72,281
-90,-13,-1,11,-68,98
-94,-13,3,8,-74,0
-94,-13,3,14,-71,280
-90,-10,0,14,-73,0
-90,-10,0,14,-73,276
-93,-11,7,14,-75,979
-93,-11,7,14,-75,979
-93,-11,7,10,-72,281
-95,-11,-3,14,-76,2564
-95,-11,-3,12,-61,278
-93,-12,11,14,-73,0
-93,-12,11,14,-75,280
-93,-11,9,14,-74,11
-93,-11,9,14,-74,11
-93,-11,9,9,-79,153
-89,-13,1,10,-74,280
-89,-13,1,10,-74,0
-96,-9,11,13,-82,280
-96,-9,11,14,0,2343
-92,-10,5,10,0,0
-92,-10,5,11,-73,0
-92,-10,5,11,-73,277
-82,-9,15,14,0,0
-82,-9,15,11,-79,279
-91,-10,10,11,-81,1351
-91,-10,10,11,-81,280
-92,-12,11,12,-77,280
-92,-11,-4,10,-79,277
-92,-11,-4,10,-79,0
-90,-12,3,10,-79,279
-90,-12,3,10,-79,671
-93,-13,-1,13,-75,285
-93,-13,-1,13,-75,175
-88,-11,-3,11,-71,0
-88,-11,-3,11,-71,0
-88,-11,-3,12,-75,277
-94,-12,-4,12,-80,1872
-94,-12,-4,9,-83,279
-93,-11,3,9,-81,3120
-93,-11,3,8,0,284
-93,-11,3,8,0,284
-93,-11,-5,8,0,1
-93,-11,-5,8,0,279
-89,-9,1,10,-72,0
-89,-9,1,14,0,2623
-83,-7,13,14,0,0
-83,-7,13,14,0,0
-83,-7,13,14,0,279
-81,-7,9,11,-67,277
-81,-7,9,11,-67,279
-86,-7,10,14,-73,0
-86,-7,10,14,-61,275
-86,-7,10,14,-70,2574
-82,-7,14,14,-70,2574
-82,-7,14,12,-73,281
-89,-8,16,12,-73,0
-89,-8,16,12,-73,278
-93,-8,9,7,-75,2430
-93,-8,9,7,-75,0
-93,-8,9,7,-75,0
-86,-7,11,10,-72,278
-86,-7,11,11,-65,0
-74,-7,15,15,-58,2542
-74,-7,15,15,-55,0
-76,-6,9,15,-61,275
-76,-6,9,15,-61,0
-76,-6,9,15,-61,0
-72,-6,23,15,-61,281
-72,-6,23,15,-61,1940
-77,-6,26,15,-56,0
-77,-6,26,11,-61,2201
-76,-6,15,15,-58,0
-76,-6,15,14,-62,274
-78,-7,11,15,-60,2140
-78,-7,11,15,-60,2140
-78,-7,11,13,-63,283
-84,-7,4,14,-66,0
-84,-7,4,15,-68,0
-89,-10,-5,15,-68,1735
-89,-10,-5,15,-72,280
-90,-7,5,13,-74,279
-90,-7,5,14,-70,279
-90,-7,5,14,-70,0
-87,-8,7,14,-70,281
-87,-8,7,14,-70,2176
-86,-10,4,15,-67,0
-86,-10,4,14,-65,281
-77,-9,11,14,-61,0
-77,-9,11,11,-58,2050
-77,-9,11,14,-60,2050
-76,-10,5,14,-60,0
-76,-10,5,14,-66,281
-96,-9,5,12,-71,2834
-96,-9,5,11,-79,0
-97,-9,0,11,-79,279
-97,-9,0,11,-79,0
-96,-9,4,11,-79,2112
-96,-9,4,12,-74,2112
-96,-9,4,12,-72,0
-97,-8,8,12,-72,278
-97,-8,8,12,-78,0
-94,-7,14,11,0,1354
-94,-7,14,11,0,1645
-87,-7,13,14,0,0
-87,-7,13,9,-76,0
-87,-7,13,9,-76,288
-97,-7,18,9,-76,2109
-97,-7,18,10,-69,324
-90,-7,16,15,-72,0
-90,-7,16,12,-70,276
-92,-7,22,12,-70,2421
-92,-7,22,14,-63,0
-92,-7,22,14,-63,0
-81,-6,7,10,0,280
-81,-6,7,14,-70,1496
-86,-7,15,12,-68,278
-86,-7,15,12,-76,0
-98,-7,17,9,-80,1800
-98,-7,17,9,-80,1800
-98,-7,17,10,-82,0
-109,-11,0,13,-91,0
-109,-11,0,12,0,1533
-105,-12,4,12,0,22
-105,-12,4,9,-93,0
-105,-12,4,10,-90,0
-106,-15,-4,10,-90,2661
-106,-15,-4,11,0,174
-105,-14,-6,9,-88,1844
-105,-14,-6,9,-88,0
-105,-16,-4,9,-88,1120
-105,-16,-4,7,-91,1120
-105,-16,-4,7,-91,267
-110,-12,1,5,-94,283
-110,-12,1,7,-91,980
-109,-14,-4,9,-89,695
-109,-14,-4,9,-89,0
-105,-9,-3,10,-86,0
-105,-9,-3,9,-91,1667
-105,-9,-3,9,-91,1667
-107,-10,4,9,-91,0
-107,-10,4,9,-91,280
-110,-14,-9,4,-93,1062
-110,-14,-9,5,-94,577
-113,-20,-11,7,-94,280
-113,-20,-11,7,-94,1537
-109,-17,-12,4,-92,0
-109,-17,-12,7,-89,185
-109,-17,-12,7,-89,185
-106,-15,-5,7,-89,282
-106,-15,-5,7,-89,491
-102,-12,-2,10,-84,831
-102,-12,-2,7,-82,2351
-99,-12,11,7,-82,283
-99,-12,11,5,-89,0
-114,-13,0,4,-94,287
-114,-13,0,4,-94,2260
-105,-10,-5,9,-89,0
-105,-10,-5,9,-89,0
-105,-10,-5,8,-87,281
-106,-11,-2,6,-90,0
-106,-11,-2,6,-90,282
-107,-11,0,6,-90,2021
-107,-11,0,7,-93,280
-105,-12,7,7,-93,0
-105,-12,7,6,-91,0
-105,-12,7,6,-91,285
-108,-12,-2,7,-93,1540
-108,-12,-2,7,-88,29
-104,-11,5,11,-85,282
-104,-11,5,7,-88,2379
-94,-11,8,12,-77,283
-94,-11,8,4,-82,283
-94,-11,8,4,-82,0
-104,-12,0,12,-87,282
-104,-12,0,9,-82,0
-104,-11,3,7,-87,2140
-104,-11,3,7,-87,0
-105,-14,1,8,0,285
-105,-14,1,4,-88,285
-105,-14,1,4,-88,0
-106,-10,-4,8,0,1825
-106,-10,-4,11,-90,0
-107,-11,-4,11,-90,323
-107,-11,-4,11,-90,195
-108,-12,0,11,-90,1214
-108,-12,0,11,-90,319
-108,-12,0,11,-90,319
-106,-10,1,7,-94,22
-106,-10,1,7,-94,299
-111,-12,0,7,-94,760
-111,-12,0,7,-94,13
-115,-14,-3,7,-94,1752
-115,-14,-3,5,-94,1752
-115,-14,-3,5,-94,0
-111,-11,-1,5,-94,284
-111,-11,-1,5,-94,0
-103,-9,6,9,-89,0
-103,-9,6,6,-87,1315
-107,-12,0,6,-84,283
-107,-12,0,6,-84,283
-107,-12,0,6,-84,0
-100,-13,3,6,-84,279
-100,-13,3,4,-82,1402
-102,-13,0,7,-85,0
-102,-13,0,8,-82,0
-102,-13,-2,8,-82,283
-102,-13,-2,9,0,1119
-102,-13,-2,9,0,1119
-101,-12,5,9,0,280
-101,-12,5,8,-88,0
-101,-13,1,8,-88,1065
-101,-13,1,8,-82,494
-105,-12,3,9,-85,0
-105,-12,3,9,-85,0
-105,-12,3,9,-85,2424
-100,-10,9,8,-79,283
-100,-10,9,12,-77,111
-95,-11,3,12,-77,0
-95,-11,3,8,-81,3596
-100,-11,1,8,-81,0
-100,-11,1,8,-81,0
-100,-11,1,6,-79,287
-93,-10,2,6,-79,1191
-93,-10,2,7,-76,281
-96,-10,4,7,-76,0
-96,-10,4,6,-79,277
-101,-11,5,6,-79,1226
-96,-10,-1,9,-78,280
-96,-10,-1,8,-84,27
-100,-10,-3,6,-86,287
-100,-10,-3,6,-86,2107
-96,-11,-1,8,-79,290
-96,-11,-1,8,-79,0
-96,-11,-1,8,-79,0
-96,-12,4,8,-79,284
-96,-12,4,6,-85,2705
-101,-13,1,6,-85,16
-101,-13,1,4,-87,283
-103,-13,0,13,-84,32
-103,-13,0,13,-84,317
-103,-13,0,13,-84,317
-101,-10,5,8,-81,1838
-101,-10,5,4,-85,0
-103,-11,2,4,-85,282
-103,-11,2,4,-85,1759
-98,-8,7,6,-83,257
-98,-8,7,6,-83,0
-101,-11,-1,6,-83,281
-101,-11,-1,6,-83,281
-101,-11,-1,7,-88,2500
-100,-12,2,8,-83,284
-100,-12,2,8,-83,0
-98,-9,8,8,-83,2152
-98,-9,8,8,-83,281
-95,-11,-1,4,-78,0
-95,-11,-1,7,-80,279
-98,-10,2,7,-80,0
-98,-10,2,7,-80,1498
-93,-7,8,14,-78,0
-93,-7,8,14,-78,281
-90,-9,5,13,-73,1413
-90,-9,5,15,-70,0
-87,-7,17,15,-70,2561
-87,-7,17,15,-70,2561
-87,-7,17,15,-70,280
-96,-11,3,6,-79,0
-96,-11,3,8,-74,928
-95,-10,1,10,-78,194
-95,-10,1,10,-78,0
-96,-12,1,10,-78,1284
-96,-12,1,10,-78,156
-94,-13,1,10,-78,391
-94,-13,1,10,-78,0
-94,-11,4,10,-78,1133
-94,-11,4,10,-78,916
-94,-9,10,10,-78,0
-94,-9,10,10,-78,150
-95,-9,-1,10,-78,1435
-95,-9,-1,10,-78,260
-96,-9,6,10,-81,284
-96,-9,6,10,-79,0
-96,-10,4,10,-79,1609
-96,-10,4,10,-79,0
-96,-9,6,10,-79,2641
-96,-9,6,6,-81,0
-96,-13,-3,6,-81,307
-96,-13,-3,6,-81,848
-96,-11,2,6,-81,44
-96,-11,2,6,-78,285
-97,-12,2,5,-74,2506
-97,-12,2,4,-78,284
-94,-11,1,4,-78,0
-94,-11,1,4,-78,0
-94,-11,1,4,-78,279
-94,-11,6,4,-78,0
-94,-11,6,4,-78,1886
-95,-10,1,7,-76,0
-95,-10,1,8,-78,1617
-93,-12,9,10,-76,280
-93,-12,9,10,-76,0
-93,-12,9,10,-76,0
-93,-10,7,10,-76,279
-93,-10,7,6,-74,1591
-91,-9,-1,6,-74,285
-91,-9,-1,6,-74,0
-91,-10,11,6,-74,281
-91,-10,11,11,-71,1811
-86,-6,9,7,0,285
-86,-6,9,7,0,0
-86,-6,9,15,-65,0
-83,-7,18,15,-65,2013
-83,-7,18,9,-67,280
-78,-7,24,9,-67,0
-78,-7,24,14,-63,284
-82,-8,17,14,-63,2028
-82,-8,17,11,-61,0
-77,-8,19,11,-61,3720
-77,-8,19,14,-63,0
-80,-6,11,10,-65,282
-80,-6,11,10,-65,11
-81,-7,20,15,-62,2894
-81,-7,20,15,-62,0
-79,-7,20,15,-62,282
-79,-7,20,15,-72,0
-85,-8,15,15,-68,281
-85,-8,15,15,-68,2142
-87,-7,12,15,-72,0
-87,-7,12,12,-74,281
-90,-8,11,12,-74,1521
-90,-8,11,12,-71,280
-90,-7,15,12,-74,0
-90,-7,15,12,-74,0
-91,-11,11,12,-74,280
-91,-11,11,12,-74,2153
-90,-8,12,12,-72,282
-90,-8,12,12,-72,2587
-90,-9,13,9,-74,279
-90,-9,13,9,-74,0
-90,-11,19,8,-76,279
-90,-11,19,8,-76,279
-90,-11,19,13,-73,2604
-91,-6,18,14,-71,284
-91,-6,18,14,-71,0
-89,-7,21,11,-74,306
-89,-7,21,12,-72,0
-88,-8,17,12,-72,2883
-88,-8,17,12,-72,280
-87,-8,9,7,-70,0
-87,-8,9,7,-70,283
-86,-5,13,7,-70,1561
-86,-5,13,7,-70,0
-81,-7,19,15,-65,1158
-81,-7,19,15,-65,0
-76,-8,16,15,-61,278
-76,-8,16,13,-66,1096
-83,-7,24,13,-66,282
-83,-7,24,13,-66,0
-84,-8,14,11,-70,282
-84,-8,14,15,-65,1135
-86,-10,19,10,-70,0
-86,-10,19,10,-70,280
-90,-7,16,10,-74,0
-90,-7,16,15,-69,163
-86,-8,20,15,-69,1026
-86,-8,20,15,-69,48
-83,-9,9,13,-67,0
-83,-9,9,13,-65,282
-88,-7,10,15,-70,1865
-88,-7,10,15,-66,0
-88,-6,14,10,-71,282
-88,-6,14,15,-67,739
-85,-11,12,15,-67,281
-85,-11,12,15,-67,0
-88,-8,9,15,-69,278
-88,-8,9,15,-69,2415
-86,-9,15,15,-69,279
-86,-9,15,10,-72,0
-88,-6,10,10,-72,0
-88,-6,10,10,-72,329
-88,-6,13,10,-72,11
-88,-6,13,10,-72,0
-85,-8,20,15,-67,1
-85,-8,20,15,-67,4114
-84,-10,13,15,-67,9981
-84,-10,13,15,-69,14
-85,-6,20,15,-69,0
-85,-6,20,15,-69,0
-85,-6,20,15,-69,0
-88,-9,9,10,-69,261
-86,-7,19,10,-69,25
-86,-7,19,10,-69,25
-86,-7,19,10,-69,350
-89,-7,9,10,-73,45
-89,-7,9,10,-73,3
-90,-8,12,10,-73,7623
-90,-8,12,12,-70,6070
-86,-7,8,12,-70,86
-86,-7,8,12,-70,6647
-85,-8,8,12,-70,4
-85,-8,8,10,-68,11
-85,-10,15,10,-68,0
-85,-10,15,10,-68,799
-86,-10,17,11,-70,14
-86,-10,17,11,-70,0
-86,-7,8,11,-70,0
-86,-7,8,10,-68,0
-85,-9,19,10,-68,334
-85,-9,19,10,-68,0
-84,-8,19,11,-66,0
-84,-8,19,11,-66,31705
-86,-11,11,15,-69,34449
-86,-11,11,15,-69,41914
-86,-10,13,15,-69,4024
-86,-10,13,15,-69,0
-86,-6,14,15,-69,2307
-86,-6,14,10,-71,0
-87,-10,13,10,-71,283
-87,-10,13,13,-68,5
-86,-8,9,13,-68,0
-86,-8,9,12,-70,0
-86,-8,7,12,-70,2961
-86,-8,7,12,-70,283
-87,-6,19,12,-70,0
-87,-6,19,12,-70,279
-89,-6,13,12,-70,1463
-89,-6,13,12,-70,0
-86,-7,10,12,-70,910
-86,-7,10,12,-70,0
-86,-8,17,12,-70,285
-86,-8,17,12,-70,1308
-87,-7,6,12,-70,0
-87,-7,6,12,-70,1493
-86,-7,16,12,-70,0
-86,-7,16,12,-70,283
-86,-7,7,12,-70,722
-86,-7,7,10,-68,283
-85,-10,20,10,-68,0
-85,-10,20,10,-68,280
-87,-7,18,12,-70,736
-87,-7,18,12,-70,279
-88,-11,17,12,-70,0
-88,-11,17,12,-70,694
-87,-8,18,12,-70,11
-87,-8,18,11,-65,1256
-83,-7,9,11,-65,0
-83,-7,9,11,-65,282
-77,-8,14,14,-62,2168
-77,-8,14,12,-75,282
-92,-11,9,12,-75,0
-92,-11,9,12,-75,1365
-90,-12,8,11,-71,3
-90,-12,8,11,-71,280
-90,-10,18,11,-71,3032
-90,-10,18,13,-67,282
-84,-6,13,13,-70,0
-84,-6,13,12,-65,1142
-84,-7,10,12,-67,0
-84,-7,10,12,-70,0
-86,-9,21,11,-68,280
-86,-9,21,11,-70,1249
-87,-8,10,10,-68,283
-87,-8,10,10,-70,279
-87,-8,21,10,-70,0
-87,-8,21,10,-70,1931
-87,-6,16,10,-70,48
-87,-6,16,10,-70,1773
-85,-5,22,15,-63,0
-85,-5,22,15,-63,0
-85,-11,14,13,-72,0
-85,-11,14,12,-68,2370
-88,-8,18,12,-71,284
-88,-8,18,12,-71,1
-85,-9,10,12,-71,279
-85,-9,10,12,-71,1217
-90,-7,13,12,-73,281
-90,-7,13,11,-61,813
-77,-7,23,11,-61,281
-77,-7,23,14,-58,0
-73,-10,20,15,-55,282
-73,-10,20,15,-55,0
-77,-8,10,12,-58,409
-77,-8,10,13,-60,44
-80,-10,19,12,-64,163
-80,-10,19,12,-64,1597
-79,-10,19,13,-62,283
-79,-10,19,13,-62,0
-78,-6,17,13,-62,277
-78,-6,17,13,-62,0
-78,-6,17,13,-62,0
-78,-7,21,13,-62,1890
-78,-7,21,13,-62,0
-79,-9,18,13,-62,66
-79,-9,18,12,-60,281
-83,-7,11,10,-66,0
-83,-7,11,12,-70,0
-85,-9,20,9,-68,0
-85,-9,20,9,-68,1389
-80,-8,23,9,-68,0
-80,-8,23,11,-70,283
-88,-11,7,11,-70,1257
-88,-11,7,11,-72,283
-91,-10,10,11,-74,0
-91,-10,10,11,-74,277
-93,-11,2,11,-74,3668
-93,-11,2,11,-74,0
-93,-11,2,7,-72,0
-94,-13,3,7,-72,278
-94,-13,3,8,-78,79
-92,-11,12,8,-78,0
-92,-11,12,8,-78,279
-97,-9,8,8,-81,1327
-97,-9,8,9,0,287
-96,-12,1,6,-79,0
-96,-12,1,6,-79,1342
-96,-12,1,6,-79,1342
-98,-10,4,6,-79,0
-98,-10,4,8,-81,0
-98,-9,0,8,-81,1439
-98,-9,0,10,-77,0
-92,-11,2,7,-75,1902
-92,-11,2,9,-77,28
-89,-10,11,9,-77,283
-89,-10,11,9,-77,1587
-93,-10,7,12,-75,280
-93,-10,7,12,-75,1446
-92,-13,1,12,-75,280
-92,-13,1,12,-75,0
-93,-11,3,12,-75,1943
-93,-11,3,12,-75,282
-93,-11,2,12,-75,0
-93,-11,2,12,-75,1663
-93,-13,4,12,-75,280
-93,-13,4,12,-75,0
-93,-11,6,12,-75,1432
-93,-11,6,12,-75,0
-93,-10,2,12,-75,281
-93,-10,2,12,-75,942
-92,-11,15,12,-75,283
-92,-11,15,12,-75,0
-95,-9,5,12,-75,1312
-95,-9,5,12,-75,0
-93,-10,1,7,-77,281
-93,-10,1,7,-77,0
-93,-13,0,7,-77,1928
-93,-13,0,7,-77,1928
-93,-13,0,8,-80,283
-98,-11,3,8,-80,0
-98,-11,3,8,-80,956
-98,-10,2,8,-80,788
-98,-10,2,8,-82,0
-98,-11,1,8,-82,1050
-98,-11,1,8,-82,0
-99,-14,-2,8,-82,286
-99,-14,-2,4,-85,0
-102,-13,-3,4,-85,1965
-102,-13,-3,4,-85,1965
-102,-13,-3,4,-85,5
-104,-13,-2,7,-87,178
-104,-13,-2,7,-87,282
-100,-11,5,5,-83,2335
-100,-11,5,9,-85,0
-104,-14,-1,7,-89,0
-104,-14,-1,5,0,284
-104,-14,-1,5,0,284
-100,-9,9,9,-86,0
-100,-9,9,5,-83,2382
-100,-10,1,7,-86,639
-100,-10,1,6,-81,284
-96,-11,6,7,0,111
-96,-11,6,7,-82,1259
-96,-11,6,7,-82,1259
-100,-13,7,7,-84,693
-100,-13,7,7,-84,0
-99,-13,2,7,-84,281
-99,-13,2,6,-80,0
-97,-12,0,6,-76,2650
-97,-12,0,6,-76,2650
-97,-12,0,6,-76,265
-101,-11,3,7,-83,50
-101,-11,3,6,-81,2448
-98,-13,-4,6,-81,0
-98,-13,-4,6,-81,284
-102,-18,-8,6,-81,0
-102,-18,-8,6,-81,2865
-102,-18,-8,10,-84,2865
-101,-14,0,6,-87,149
-101,-14,0,7,-84,0
-102,-13,-1,7,-84,281
-102,-13,-1,7,-86,1924
-103,-11,2,7,-86,284
-103,-11,2,7,-86,284
-103,-11,2,7,-86,0
-105,-12,-1,7,-86,284
-105,-12,-1,6,0,2771
-109,-12,-2,7,-92,0
-109,-12,-2,1,-90,281
-109,-12,-2,1,-90,281
-108,-11,7,1,-90,0
-108,-11,7,1,-90,1674
-106,-9,0,4,-86,285
-106,-9,0,4,-86,0
-107,-12,0,4,-90,1035
-107,-12,0,4,-90,1035
-107,-12,0,4,-90,284
-106,-11,2,4,-90,2861
-106,-11,2,4,-90,0
-108,-10,-2,4,-90,285
-108,-10,-2,4,-90,1374
-114,-12,1,7,-94,0
-114,-12,1,7,-94,0
-114,-12,1,5,-94,1084
-112,-12,-2,5,-94,0
-112,-12,-2,7,-94,1587
-115,-11,-1,6,-94,0
-115,-11,-1,6,-92,286
-115,-11,-1,7,-94,286
-111,-13,0,7,-94,1369
-111,-13,0,5,-92,282
-109,-12,-3,5,-92,0
-109,-12,-3,6,-89,2012
-106,-11,3,6,-89,283
-106,-11,3,6,-89,283
-106,-11,3,6,-89,5
-109,-13,0,8,-86,2245
-109,-13,0,8,-86,0
-103,-12,-1,8,-86,284
-103,-12,-1,8,-86,1302
