0.003
0.31
0.0
0.0
0.0
0.0
1.757
4.216
2.874
2.516
1.386
2.382
2.807
1.666
1.107
3.824
2.169
2.874
2.337
1.543
2.169
0.156
1.107
0.313
0.1
0.705
1.185
0.134
0.234
0.995
0.749
0.011
0.95
0.0
0.134
0.57
0.413
0.626
0.693
0.436
0.659
0.436
0.123
0.469
0.469
0.156
0.078
0.246
0.123
0.592
0.212
0.335
0.738
0.671
0.223
0.357
0.156
0.413
0.078
1.107
1.028
0.581
0.1
0.391
0.637
0.0
0.0
0.1
0.156
0.637
0.145
0.235
0.536
0.536
0.257
0.178
0.068
0.056
0.29
0.319
0.113
0.348
0.287
0.413
0.279
0.257
0.246
0.156
0.279
0.234
0.357
0.246
0.167
0.234
0.38
0.391
0.313
0.357
0.324
0.234
0.458
0.38
0.424
0.447
0.402
0.447
0.391
0.592
0.357
0.369
0.315
0.29
0.503
0.251
0.559
0.458
0.503
0.38
0.335
0.436
0.38
0.38
0.637
0.726
0.436
0.961
2.449
0.055
0.592
0.19
0.271
0.0
0.1
0.928
1.588
1.342
1.308
0.223
1.688
1.89
0.816
3.534
1.711
2.549
2.516
2.617
2.236
2.538
3.265
2.236
1.901
3.947
2.796
2.706
0.738
0.145
2.292
1.588
0.592
0.592
0.19
2.628
0.883
1.621
1.946
1.465
1.274
1.878
0.973
1.554
1.699
1.129
1.666
1.912
1.856
1.174
2.247
1.442
0.973
1.767
2.069
1.699
1.923
2.527
3.601
3.455
0.402
0.905
1.286
0.682
1.219
0.268
1.319
2.382
2.46
0.715
2.415
1.744
1.532
1.308
1.666
0.782
2.102
1.14
1.521
1.274
0.816
0.738
0.38
0.95
0.76
0.648
2.661
1.028
2.035
0.503
1.968
0.671
1.711
2.917
0.891
1.241
1.252
1.364
0.995
0.693
0.346
0.682
0.559
0.57
0.559
0.48
0.592
0.156
0.402
0.234
0.447
0.458
0.279
0.492
1.241
1.163
0.48
0.917
1.04
1.017
0.794
0.973
1.151
1.308
1.644
1.532
